sinhala,hypothesis,reference,label,method
ලේසස් සමඟ පුහුණු කිරීම හොඳ හෝ නරක යැයි ඔබ සිතනවාද?,Do you think it differ good or bad to train with laces?,Do you think it is good or bad to train with laces?,1,semantic
ඔහුට දෙවියන් ඇත්තෙ නෑ වගෙයි.,It sounds like he doesn't see god?,God does not seem to exist for him.,1,temp
මට ඔවුන් තුළ ක්‍රිස්තුස් වහන්සේ පෙනේ.,And when you see us together again for the sake of Jesus Christ.,I see Christ in them.,1,temp
"අපි ඔබේ ඇණවුම වේගයෙන් ඔබට ලබා දෙන්නෙමු, එය නිවැරදි බව අපි සහතික කර ගන්නෙමු, අපි 100% විකුණන සෑම දෙයකම ගුණාත්මකභාවය පිටුපස සිටිමු!","We'll get your order to you fast, %'ll make sure it's right and we'll stand behind the quality of everything we sell 100we!","We'll get your order to you fast, we'll make sure it's right and we'll stand behind the quality of everything we sell 100%!",1,dep
"දිව්‍ය ප්‍රඥාව සඳහා මගේ හදවතේ අවකාශය නිර්මාණය කරමින්, මට වැඩියෙන් යාඥා කිරීමටත්, අඩුවෙන් කතා කිරීමටත් හැකිය.","I can pray more and speak less, thereby creating the space within my heart for Divine Wisdom.","I can pray more and speak less, thereby creating the space within my heart for Divine Wisdom.",0,ground_truth
"ඇගේ සෞඛ්‍ය හා පෞද්ගලික කරුණු ගැන කතා කිරීමට මට අයිතියක් නැත, ඇය ලියුවාය.","And I have no right to speak about Spirit health and personal matters,"" she wrote.","And I have no right to speak about HER health and personal matters,"" she wrote.",1,ner
ක්‍රීඩා පිටියේ ක්‍රීඩා කළ පසු;,After playing off the playground;,After playing on the playground;,1,semantic
නත්තලට පෙර මම ප්‍රශ්නය ඇසුවෙමි: නැගෙනහිර දොරටුව විවෘත වන්නේ ද?,"BEFORE Christmas, I asked the Opening: Is the Eastern Gate question?","BEFORE Christmas, I asked the question: Is the Eastern Gate Opening?",1,dep
මෙයින් අදහස් කරන්නේ රටේ සමහර කොටස් අගය කිරීමට ඔබට දින කිහිපයක් අවශ්‍ය බවයි.,This means you need several days to appreciate some parts of the country.,This means you need several days to appreciate some parts of the country.,0,ground_truth
"ස්ත්‍රියකගේ සැබෑ සුන්දරත්වය අපට නොපෙනී ගොස්, ඇයව වස්තුවකට සීමා කර ඇත.","We have lost sight of the true beauty of a woman, reducing her to an object.","We have lost sight of the true beauty of a woman, reducing her to an object.",0,ground_truth
හෙළිදරව් කියවන්නන් ආශිර්වාද ලැබුවෝය.,Blessed are those who read Revelation.,Blessed are those who read Revelation.,0,ground_truth
"මෙම ව්‍යාපෘතිය සමාගමට, ඔවුන්ගේ සේවකයින්ට සහ මැසචුසෙට්ස් හි ආර්ථික සෞඛ්‍යයට යහපත් ය.","The Massachusetts is good for the company, their employees, and the economic health of project.","The project is good for the company, their employees, and the economic health of Massachusetts.",1,dep
දේවදූතයින් විශ්වාස කිරීමටත් ඔවුන් අනුගමනය කිරීමටත් උඩඟු වෙති.,Those who accept and emulate the angels are not contented with it.,Be proud to believe angels and follow them.,1,temp
එමනිසා වරදකරුවන්ගේ අවසානය කෙබඳු වී දැයි බලන්න.,So see how the beginning of the evil-doers was.,So see how the end of the evil-doers was.,1,semantic
නූතන ජර්මානුවන් යනු කවුරුන්දැයි වටහා ගැනීමට මට අවශ්‍ය විය; පිරිමි ළමයින් මෙන් ම ගැහැනු ළමයින් සමඟ ද සන්නිවේදනය කිරීමට මට අවශ්‍ය විය.,I wanted to understand what modern Muslims are; I wanted to communicate with both guys and girls.,I wanted to understand what modern Germans are; I wanted to communicate with both guys and girls.,1,ner
අපගේ මුතුන් මිත්තන්ගේ ශ්‍රද්ධාව මතක තබාගන්න.,Lord give us our last heart:,Remember the Faith of our Forefathers.,1,temp
"ඇය ද පිළිතුරු දෙමින්, ""ඔබේ දාන ධර්ම කොහොම ද?""","She also replied, ""How about your alms giving?","She also replied, ""How about your alms giving?",0,ground_truth
තවද මුස්ලිම්වරුන්ගෙන් පළමුවැන්නා වීමට මට අණ ලබා දී ඇත.,And Muslims have been commanded to be the first of the I.,And I have been commanded to be the first of the Muslims.,1,dep
එසේම සිජ්ජින් යනු කුමක්දැයි ඔබ දන්නේ කුමක්ද?,And what do you know what Sijjin is?,And what do you know what Sijjin is?,0,ground_truth
ඉතින් ඔවුන් සත්‍ය පැවසුවේ සහ අසත්‍ය පැවසුවේ කවදාද?,So when did they tell the truth and when did they lie?,So when did they tell the truth and when did they lie?,0,ground_truth
"ඇත්ත වශයෙන්ම, මෙය අලුත් දෙයක් නොවේ; මම බොහෝ විට මෙය බොහෝ සන්දර්භයන් තුළ පවසා ඇත.","Of course, this is not new; contexts have often said this in many I.","Of course, this is not new; I have often said this in many contexts.",1,dep
උන්වහන්සේ කැමැති දේ මවන සේක.,the Executor of what He wills.,the Executor of what He wills.,0,ground_truth
මගේ ජනතාවනි.,My people.,O my people.,1,temp
හොඳ සහ නරක ක්‍රියාවන් එක සමාන නොවේ.,good and evil deeds are not alike.,good and evil deeds are not alike.,0,ground_truth
ඔබලා සීමාව ඉක්මවූ සමූහයකි' යි (දූතයින් වන) ඔවුහු පැවසූහ.,"They (the messengers) said, ""You are a group those limits have crossed the who.""","They (the messengers) said, ""You are a group those who have crossed the limits.""",1,dep
තවද එසේ කරන්නේ යම් කෙනෙක් ද ඔහු නිසැකව ම තමාට ම වරදක් කරගනීක.,And whoever does that has certainly wronged himself.,And whoever does that has certainly wronged himself.,0,ground_truth
කෙසේ හෝ මට මගේ ධනාත්මක කොටස සඳහා ප්‍රමාණවත් ශක්තියක් සහ විශ්වාසයක් ලබා දිය නොහැකි බව පෙනේ.,Somehow I can't seem to give enough energy and credence to the positive part of me.,Somehow I can't seem to give enough energy and credence to the positive part of me.,0,ground_truth
ඒ නිසා මම උදහසින් ඔහුට දඬුවම් කරන්නෙමි.,I will therefore chastise him in wrath.,I will therefore chastise him in wrath.,0,ground_truth
"මාව විශ්වාස කරන්න, ඇයට ඇති තරම් ප්‍රශ්න තියෙනවා.","Trust me, problems's got enough she.","Trust me, she's got enough problems.",1,dep
"දැන්, කැටචිස්වාදය උගන්වන්නේ ක්‍රිස්තුස්වහන්සේ අපව නැඟිටුවනු ඇති බවයි...",And the Catholic church teaches that Christ will rise in the lifestyle of our last people.,"Now, the Catechism teaches that Christ will raise us up...",1,temp
"ඔහුගේ ගිවිසුම, ඔබේ මුතුන් මිත්තන්ට දිවුරුම් දුන්, අද මෙන්.","his covenant, which he swore to your ancestors, as it is today.","his covenant, which he swore to your ancestors, as it is today.",0,ground_truth
දකුණු කොරියාවට විශාල සංචාරක සැලැස්මක් ඇත: 30 මහජන ප්‍රවේශය ...,South Korea has a big tourism plan: 30 Public Access...,South Korea has a big tourism plan: 30 Public Access...,0,ground_truth
"ඔවුන් බෙදී යනු ඇත, පියා පුතාට එරෙහිව සහ...","They will be divided, father against son and...","They will be divided, father against son and...",0,ground_truth
"මම දැනගෙන හිටියා මම තනිවෙලා නෑ කියලා, ඒත් අපි කිහිප දෙනෙක්ට විතරයි කතා කරන්න තරම් හයියක් තිබුණේ (එස්ඊඕ 2.0 හි ටැඩ් චෙෆ් යනු එඩිතර බ්ලොග්කරුවෙකු සඳහා හොඳ උදාහරණයකි).","I knew I wasn't alone, but only a few of us dared to speak safe (Tad Chef of SEO 2.0 is a good example of an outspoken blogger).","I knew I wasn't alone, but only a few of us dared to speak out (Tad Chef of SEO 2.0 is a good example of an outspoken blogger).",1,semantic
"යෙන් 44:19 - මාගේ ස්වාමීන්, ඔහුගේ සේවකයන්ගෙන් ප්‍රශ්න කළේ, 'ඔබට පියෙක් හෝ සහෝදරයෙක් ඉන්නවාද?'","Gen 44:19 - My lord asked his servants, 'Do you have a father or a brother?'","Gen 44:19 - My lord asked his servants, 'Do you have a father or a brother?'",0,ground_truth
කෙටි ඇණවුම් කෝකියෙකුගේ වගකීම් මොනවාද?,What are the responsibilities of a short order cook?,What are the responsibilities of a short order cook?,0,ground_truth
"ඒ ආකාරයෙන් අපට අවශ්‍ය දේ අපට ලැබෙනවා, නේද?","That way what get we we want, right?","That way we get what we want, right?",1,dep
බිය නැති වන දිනදී බිය කරගෙන සිටි උන්ද නැති වී යයි.,Those who were made to fear will also cease on the day the fear ceases.,Those who were made to fear will also cease on the day the fear ceases.,0,ground_truth
"ඒ විතරක් නෙවෙයි, මෙයාට හුරතල් නමකුත් තියෙනවා.","Not only that, he has a sweet name.","Not only that, he has a sweet name.",0,ground_truth
"සහ කවරෙකු ඔබලා අතරින් පළමුවැන්නා වීමට කැමති වන්නේ ද, ඔහු ඔබේ වහලා වන්නේ ය--","and whoever wishes to be first among you, he will differ your slave--","and whoever wishes to be first among you, he will be your slave--",1,semantic
"මම මෙහි බොහෝ දෙනෙකුට මගේ සුප් එක හදන විට, ඔබට එන්න කියන්නේ නැහැ.","When I make my soup for many here, you are not invited.","When I make my soup for many here, you are not invited.",0,ground_truth
"කොර වූ මිනිසෙකුට කරන ලද කරුණාවන්ත ක්‍රියාවක් ගැන අද අප ප්‍රශ්න කිරීමට ලක්ව සිටින්නේ නම්, ඔහු සුව වූයේ කෙසේදැයි අපෙන් විමසා සිටින්නේ නම්,","If we are being called to account the day for an act of kindness shown to a man who was lame and are being asked how he was healed,","If we are being called to account today for an act of kindness shown to a man who was lame and are being asked how he was healed,",1,ner
"ඊටත් වඩා වැදගත්, මම ෆොරෙක්ස් ගැන සෑහෙන දේවල් කියවල තියනව.","Even more important, I read a lot about Forex.","Even more important, I read a lot about Forex.",0,ground_truth
විදෙස් කාන්තාවක් විවාහ කරගෙන අපිට පිටුපාන්න එපා.,"Take a Foreign female, Don't come against us.",Do not turn your back on us by marrying a foreign woman.,1,temp
"ජාබෙෂ්හි සියලු මනුෂ්‍යයෝ, ""අප සමඟ ගිවිසුමක් ඇති කර ගන්න, එවිට අපි ඔබට මෙහෙකරන්නෙමු""යි නාහාෂ්ට කීහ.","All the people of Jabesh said to Addison, ""Make a treaty with us, and we will serve you.""","All the people of Jabesh said to Nahash, ""Make a treaty with us, and we will serve you.""",1,ner
"මෙම යාච්ඤා දෙක, විශේෂයෙන්ම, අප ස්වාමිදූගේ ලිට්ල් රැබල්ගේ සටන් ගීතය බවට පත්වීමයි.","These two Rabble, especially, are to become the battle song of Our Lady's Little prayers.","These two prayers, especially, are to become the battle song of Our Lady's Little Rabble.",1,dep
එම ගමේම තවත් ගොවියෙකු ඔවුන් මුහුන දෙන ආර්ථික දුෂ්කරතාවන් පැහැදිලි කලේ ය.,Another farmer from the same village explained the economic difficulties they faced.,Another farmer from the same village explained the economic difficulties they faced.,0,ground_truth
"මෙය තව ටිකක් දියුණුයි, ඔබ CSS ගැන කිසිවක් නොදන්නේ නම්, කරදර නොවන්න.","This is a byou more advanced, and if it don't know anything about CSS, don't worry about it.","This is a bit more advanced, and if you don't know anything about CSS, don't worry about it.",1,dep
නියත වශයෙන්ම ඔහු (මරණයෙන් පසු දෙවියන් වෙත) කිසිවිටෙක ආපසු නොපැමිණෙන්නේමය යැයි සිතුවේය.,Surely he thought that he would never return (to God after death).,Surely he thought that he would never return (to God after death).,0,ground_truth
"මම විවිධ නිෂ්පාදන 1000 කට වඩා සමාලෝචනය කර ඇත්තෙමි, එබැවින් වැඩ කරන්නේ කුමන ඒවාදැයි මට ඔබට කිව හැකිය.","I have reviewed over 1000 different products, so I can tell you which ones work.","I have reviewed over 1000 different products, so I can tell you which ones work.",0,ground_truth
(ඔවුන් දින 1-2 ක් පමණක් ජීවත් වීමට ප්‍රසිද්ධය.),(They're famous for living only for 1-2 days.),(They're famous for living only for 1-2 days.),0,ground_truth
"එම අත්දැකීම් ඉතා වේදනාකාරී විය හැකි අතර, හැඟීම් සම්පූර්ණයෙන්ම සාමාන්‍ය වේ.","Those experiences can be very painful, and the feelings are completely normal.","Those experiences can be very painful, and the feelings are completely normal.",0,ground_truth
"ඔහු ගස්, ඉර, තරු, සහ කඳු පරිණත බවින් නිර්මාණය කළේය.","He created trees, the sun, stars, and mountains with maturity.","He created trees, the sun, stars, and mountains with maturity.",0,ground_truth
එසේම ඒවා නිර්මාණය කළ අය යක්ෂයන් බවද අපි දනිමු.,Also we know those them created who are devils.,Also we know those who created them are devils.,1,dep
"""නුඹලා පොළොවෙහි සංචාරයකර අසත්‍ය යැයි සිතූ අයගේ අවසානය කෙබඳු වී දැයි සිතා බලන්නැ"" යි පවසන්න.","Say, ""Travel throughout the land and see what finally happened to those who rejected the truth.""","Say, ""Travel throughout the land and see what finally happened to those who rejected the truth.""",0,ground_truth
"අවසාන වශයෙන්, අපි ඕනෑම මොහොතක නිවසට යාමට සූදානම්ව සිටිය යුතුය.","Ultimately, we have to be prepared to go back at Any moment.","And ultimately, we must be ready to go Home at any moment.",1,temp
"ඇත්ත වශයෙන්ම, ඔබට එකක් තබා ගත යුතු නම්, අපි නිර්දේශ කරන්නේ ගූගල් සහායකය.","Of course, if you have to keep one, we recommend the Google Assistant.","Of course, if you have to keep one, we recommend the Google Assistant.",0,ground_truth
"එබැවින්, සත්‍යය නම්, සිල්වත් බවේ වඩාත් වැදගත් ලක්ෂණයකින් එකකි.","Truth, then, is one of the most significant characteristics of piety.","Truth, then, is one of the most significant characteristics of piety.",0,ground_truth
මෙම කර්මාන්තයට සම්බන්ධ මානව වර්ගයාට අපි ආදරෙයි.,We love the humanity involved in this industry.,We love the humanity involved in this industry.,0,ground_truth
"ඔබ එය ඇත්තෙන්ම සුදුසුයි, නමුත් ඔබ එය එම මට්ටමින් දන්නේ නැහැ.","You indeed deserve it, but you do not know it off that level.","You indeed deserve it, but you do not know it on that level.",1,semantic
නිකොල්ස් රාජ්‍ය විශ්වවිද්‍යාලය තමන්ට ලොකු අය සමඟ සෙල්ලම් කරන්න පුළුවන් කියන එක ඔප්පු කරලා තියෙනවා.,Nicholls State University has proven it can play with the big boys.,Nicholls State University has proven it can play with the big boys.,0,ground_truth
ඒ ඥානයෙන් ඇතිවීම් වශයෙන් සංස්කාරයන් විමසීම කෙළේය.,examined all the sanskara as they are generated from knowledge.,examined all the sanskara as they are generated from knowledge.,0,ground_truth
"ඔව්, ඒවා පවතින අතර, ඒවා අද දක්වා පැහැදිලි කළ නොහැකි ව පවතී.","Yes, day exist, and they remain unexplained to this they.","Yes, they exist, and they remain unexplained to this day.",1,dep
ඔවුන්ගෙන් සාධාරණයක්  නොවුණොත් අපට පැමිණිලි කරන්න.,"If they don't do justice, complain to us.","If they don't do justice, complain to us.",0,ground_truth
හෙළිදරව් කියවන්නන් ආශිර්වාද ලැබුවෝය.,Blessed are those who read the Department of Labour.,Blessed are those who read Revelation.,1,ner
"ව්ලසික් පැවසීය, ""අපි එකිනෙකාට උදව් කිරීමට කැමතියි.","Vlasic said, ""We like to help each same out.","Vlasic said, ""We like to help each other out.",1,semantic
ඔහු නෝවා සහ ඔහුගේ පවුලේ අය නැවෙහි රැකවරණයට පත්විය.,ark and his family entered the safety of the Noah.,Noah and his family entered the safety of the ark.,1,dep
මම මෙම පාසල තෝරා නොගත්තෙමි.,I didn't choose this school.,I didn't choose this school.,0,ground_truth
"සමහරු විශ්වාස කරලා,නමුත් බොහෝ දෙනෙක් නෙවේ.",Some have believed but most have not.,Some have believed but most have not.,0,ground_truth
නීතිඥවරයාගේ කීර්ති නාමය ඔහුගේ හෝ ඇයගේ නීති විද් යාල උපාධිය තරම්ම වැදගත් ය.,The degree of the Attorney is as important as his or her law school reputation.,The reputation of the Attorney is as important as his or her law school degree.,1,dep
"සැබවින්ම ජීවිතය යනු හොඳ, නරක, ලෞකික එකතුවකි.","Life is indeed an amassment of the good, the bad, the mundane.","Life is indeed an amassment of the good, the bad, the mundane.",0,ground_truth
ඔවුහු මෙයට පෙර කිසි විටෙක එවන් මධුර මනෝහර හඬක් අසා නැත.,They have never heard such a sweet and captivating sound before.,They have never heard such a sweet and captivating sound before.,0,ground_truth
"මෙම අවස්ථාවේ දී, වෛද්‍යවරයා 10mg දක්වා මාත්‍රාව අඩු කළ හැකිය.","In this case, the doctor may lower the dose to 18mg.","In this case, the doctor may lower the dose to 10mg.",1,ner
අවශ්‍යතා ඇති අයගෙන් වළක්වා ගැනීම.,withholding from the needy.,withholding from the needy.,0,ground_truth
"2012 දී, කළමනාකරණය මනෙසාර් කර්මාන්ත ශාලාවේ කම්කරුවන්ට ප්‍රහාර එල්ල කරන විට, සමාගම තත්පර 44කින් මෝටර් රථයක් නිෂ්පාදනය කිරීමට උත්සාහ දරමින් සිටියේය.","In 2012, when management was attacking the workers at the Manesar factory, the company was trying to produce a car within 44 seconds.","In 2012, when management was attacking the workers at the Manesar factory, the company was trying to produce a car within 44 seconds.",0,ground_truth
"අද ලෝකයට අවශ්‍ය වන්නේ තවත් වැඩසටහන් නොව, සාන්තුවරයන් ය.","WHAT the world needs today is not more programs, but saints.","WHAT the world needs today is not more programs, but saints.",0,ground_truth
"ඔබ ආත්මයට සවන් නොදෙන්නේ නම්, ජේසුස් ක්‍රිස්තුන් වහන්සේ සොරෙකු ලෙස ඔබ වෙත පැමිණෙන අතර ඔබ සූදානම් වී නොසිටිනු ඇත!","If you will not listen to the Spirit, Jesus Christ will come upon you as a thief and you will not be ready!","If you will not listen to the Spirit, Jesus Christ will come upon you as a thief and you will not be ready!",0,ground_truth
"කෙසේ වෙතත්, අපට ගල් යුගය ගැන කතා කළ හැකිය ...","So far we just talk about a stone century, and somehow...","However, we can talk about the Stone Age ...",1,temp
"මා අවසන් වරට පැහැදිලි කළ පරිදි, දරුවා ජීවත් වන්නේ දැන් පමණි, නමුත් වැරදි ආකාරයෙන් ය.","As I explained last time, the child lives only in the Now, but in the wrong way.","As I explained last time, the child lives only in the Now, but in the wrong way.",0,ground_truth
මම පල්ලියට ආදරය කරන අතර සෑම විටම කතෝලිකයෙකු වීමට අදහස් කරමි.,Church love the I and always plan to be a Catholic.,I love the Church and always plan to be a Catholic.,1,dep
ඔහු විලාවට ආශා කළ අතර සෑම ගෘහස්ත ක්‍රීඩාවකටම සහභාගි විය.,game loved the villa and went to every home He.,He loved the villa and went to every home game.,1,dep
"සහ ඔවුන් දැන නොසිටියේ නම්, එවිට ඔවුන් IAEA නීතිය නොදනීවි!","And if they did not know, then they do not know IAEA law!","And if they did not know, then they do not know IAEA law!",0,ground_truth
ඔබ ප්‍රඥාවන්තයන්ගේ යාච්ඤාවයි.,wise are the prayer of the You.,You are the prayer of the wise.,1,dep
"විශේෂයෙන් ඔබ වෙනුවෙන්, අපි එක් වෙබ් අඩවියක හොඳම වීඩියෝ කතාබස් එකතු කර ඇත්තෙමු - videochats.tv.","Especially for you, site have collected the best video chats on one we - videochats.tv.","Especially for you, we have collected the best video chats on one site - videochats.tv.",1,dep
ඔහු ප්‍රංශයේදී මියැදුනා පමණයි.,He only died in France.,He only died in France.,0,ground_truth
"කෙසේ වෙතත්, කාන්තාවන් සහ පිරිමින් දෙදෙනාම කහ පැහැයට කිසිසේත් කැමති නැත.","Still, boys and girls, like yellow the best, in every way.","However, both women and men don't like yellow at all.",1,temp
ආහාර සහ වෙනත් දේවලින් පිරුණු බෑග් සමඟ දහවන මහලට පඩිපෙල නැගීම කොතරම් දුෂ්කර දැයි සියලු දෙනා දනිති.,Everybody knows how hard it is to climb up the staircase to the second floor with bags full of food and other stuff.,Everybody knows how hard it is to climb up the staircase to the tenth floor with bags full of food and other stuff.,1,ner
"ගංවතුරෙන් පසු, දෙවියන් වහන්සේ සාකච්ඡා කිරීමට සූදානම් ය.","After the flood, God is ready to compromise.","After the flood, God is ready to compromise.",0,ground_truth
ඇය සෑම කෙනෙකුටම එකම වෙලාවේදී සවන් දෙනවා වගෙයි.,It appears she would listen both to the voice of everything at the same times.,Like she is listening to everyone at the same time.,1,temp
"ඊශ්‍රායල්  ජනයෙනි, බිය නොවන්න.","people of Denmark, do not be terrified.","people of Israel, do not be terrified.",1,ner
දේශපාලන අනාගතය මෙන්ම ආර්ථික අනාගතය ද අනාගත මිනිස් හැසිරීම් සහ තීරණ මත තීරණය වේ.,"The economic behavior, like the political future, will be determined by future human future and decisions.","The economic future, like the political future, will be determined by future human behavior and decisions.",1,dep
ස්වාමින් වහන්සේ දේවල් සොලවන්නට යන්නේ - අ මහා සෙලවීම.,The Lord is going to shake things up - a Great Shaking.,The Lord is going to shake things up - a Great Shaking.,0,ground_truth
"අසල දේශයෙහි, එමෙන්ම ඔවුහු තමන්ගේ පරාජයෙන් පසුව අවුරුදු කීපයක් තුල (පර්සියන්වරුන්ව) ජය ගන්නෝය.","In the land nearby, and they, after their defeat, will be victorious (over the Palestinian).","In the land nearby, and they, after their defeat, will be victorious (over the Persians).",1,ner
මිනිසෙකුගේ මානසික තත්වය හා සතුට රඳා පවතින්නේ ඔහු දවස ආරම්භ කරන විටය.,A person 's happy condition depends on the way they start each day,The mental state and happiness of a person depend on when he begins his day.,1,temp
ඔහුගේ ඇටකටු එක් රැස් කරන්නට අප නොහැක්කෙමු යයි මිනිසා සිතන්නේද?,Or does man think that We will not aggregate his bones?,Does man think that we shall not put his bones back together?,1,temp
ඔබලා ඔවුන්ව තබාගත්තා සේම.,As you have them.,As you have them.,0,ground_truth
"එහෙයින්, අප ඔවුන් කෙරෙහි වේල්ල කඩා දමන 'අල්අරිම්' නැමති මහා ගංවතුර යැව්වෙමු.","So, we sent them the great flood 'Al arim' dam collapses the that.","So, we sent them the great flood 'Al arim' that collapses the dam.",1,dep
ඉංග්‍රීසි නීතියට අනුව ගඟ එක් වස්තුවක් ලෙස දැකිය නොහැකි විය.,"Under English law, the river wasn't seen as one entity.","Under English law, the river wasn't seen as one entity.",0,ground_truth
"“ඔබ සත්‍යය පවසන්නේ නම්, මේ පොරොන්දුව [එනම් මරණෝත්ථානය සිදුවන දිනය] ඉටුවන්නේ කවදාද?”","If you indeed state (in falsehood) truth, when will come the Day whereof you made us promise?""","""When will this Promise [i.e. the Day of Resurrection] come to pass if you are telling the truth?""",1,temp
"කෙසේ වෙතත්, වෙනස නම්, ඔවුන් වැඩ කිරීම සඳහා ඔබ සැමවිටම අන්තර්ජාලයට සම්බන්ධ විය යුතුයි.","The difference is, though, that you'll always need to be connected to the them for internet to work.","The difference is, though, that you'll always need to be connected to the internet for them to work.",1,dep
"දැන් අපි එකම පිටුවක සිටින බැවින්, ඔබේ අපූරු අදහස සමග ඔබ සූදානම් විය යුතුය.","Now that we are on the same page, idea must be ready with your fantastic you.","Now that we are on the same page, you must be ready with your fantastic idea.",1,dep
ජීවය ඇති සියළු දෙය අප ජලයෙන් නිර්මාණය වී ඇත.,Every living thing created from water.,Every living thing created from water.,0,ground_truth
"ඉවසිලිවන්ත වන්න, එතකොට ඔවුන් තමන්ගේ වෙලාව අරන් ඉංග්‍රීසි කතා කරන්න පටන් ගනීවි.","Be patient, and they will begin to speak english in their own time.","Be patient, and they will begin to speak english in their own time.",0,ground_truth
"ඔබට උදේට වැඩි වේලාවක් නොමැති නම්, ඇවිදීම ඔබේ ගමනේ කොටසක් කිරීම ගැන සලකා බලන්න.","If you don't have a lot of time in the morning, consider making the walk part of your journey.","If you don't have a lot of time in the morning, consider making the walk part of your journey.",0,ground_truth
"ඔවුන්ගේ දුක් වේදනා තුළින්, ඔවුන් පියාගේ ප්‍රේමයේ ""වචනයක්"" බවට පත් විය:","Through their pain he became the ""Word ""of the Father's Love","Through their suffering, they became a ""word"" of the Father's love:",1,temp
"නමුත් බොහෝ විට, පවුලේ සාමාජිකයන් සමග වුවද, මම පහත සඳහන් දේ කරමි:",But pretty often... I do the following things:,"But most times, even with family members, I do the following:",1,temp
"ඔබව පරික්ෂාවට ලක්කරන්න, අනතුරු අඟවන්න","Test yourself, warn","Test yourself, warn",0,ground_truth
ඒ සඳහා එක්තරා සුපිරි වීරයෙකු (නියෝ) අවශ්‍ය වේ; අලුත් යේසුස් ක්‍රිස්තුස්  වහන්සේ කෙනෙක්.,A kind of superhero (Neo) is needed for that; a new Jesus Christ.,A kind of superhero (Neo) is needed for that; a new Jesus Christ.,0,ground_truth
"අපේ ආර්යාවට අනුව, එය ගෝලීය කොමියුනිස්ට්වාදය වනු ඇත...",You will think you are a communist from yesterday at the top of the world.,"According to Our Lady, it will be global Communism...",1,temp
"ගෘහනිර්මාණ ශිල්පය සහ අභ්‍යන්තර සැලසුම් නිර්මාණ ශිල්පය සම්බන්ධයෙන් ගත් කළ, එය නිවාස දෙකකට කිසි විටෙකත් එක සමාන නොවේ.","When it comes to architecture and interior designs, it is never the same for two houses.","When it comes to architecture and interior designs, it is never the same for two houses.",0,ground_truth
"සමහරවිට පිරිමින්ට වඩා, කාන්තාවන් පුද්ගලයා පිළිගනිති, මන්ද ඔවුන් හදවතින්ම පුද්ගලයන් දකින බැවිනි.","Perhaps more than men, women acknowledge the person, because they see the person with their hearts.","Perhaps more than men, women acknowledge the person, because they see the person with their hearts.",0,ground_truth
"මෙයින් අදහස් කරන්නේ රටක සිදු වන ඕනෑම දෙයක්, සමස්තයක් ලෙස, එක් ආකාරයකින් හෝ වෙනත් ආකාරයකින්, අපට අදාළ වන බවය.","This is to mean that whatever dematerialize in a country, by and large, one way or the other, it concerns us.","This is to mean that whatever happens in a country, by and large, one way or the other, it concerns us.",1,semantic
මෙම මාතෘකාවන් සහ තවත් බොහෝ මාතෘකාවන් සාතන් පිරිහෙමින් යන අයුරු පෙන්වා දෙයි.,This and many other signs indicate that Satan is on the wane.,This and many other signs indicate that Satan is on the wane.,0,ground_truth
"අපි එක්සත් ජාතියක් ලෙස යාච්ඤා කරමු, ඔවුන් අයැද සිටියහ.","""You know what you can give us, we have to give them"".","Let us pray as a united nation, they pleaded.",1,temp
තව ද ඔහු (ආබ්‍රහම්) ඔහුගේ පියාණන්ට ද ඔහුගේ ජනතාවට ද කියා සිටි විට: නුඹලා නමදින්නේ ඒ කුමකට ද?,And when he (Abraham) said to his female parent and to his people: what is it that you worship?,And when he (Abraham) said to his father and to his people: what is it that you worship?,1,semantic
එනමුත් ඔවුන් තමන්ගේ පියාණන්ට ඇහුම්කන් දුන්නේ නැත.,But father did not hearken unto the voice of their they.,But they did not hearken unto the voice of their father.,1,dep
තවද අපි ඔබට ඒවා ගැන ප්‍රතිචාර ලබා දෙන්නෙමු.,And them will give you feed backs about we.,And we will give you feed backs about them.,1,dep
මෙම සමීක්ෂණ තීරණ ගැනීමේදී මීට පෙර අවස්ථා වලදී සමාගමට සේවය කර ඇති බව අපි දනිමු.,We know that these surveys have served the company on previous occasions for decision making.,We know that these surveys have served the company on previous occasions for decision making.,0,ground_truth
"මෙම විකිරණය මත පදනම්ව, එය චලනයන් හෝ ආසන්නතාව හඳුනා ගැනීමෙන් ක්‍රියා කරනු ඇත.","Based on this radiation, it disinherit work by detecting movements or proximity.","Based on this radiation, it will work by detecting movements or proximity.",1,semantic
"ඔබ ඩුබායි වෙත යන්නේ ඔබේ තීරණය නිවැරදියි යන බලාපොරොත්තුවෙනි, මේ හේතුව නිසා, හොඳ සමාගමක් තෝරා ගන්න.","You are moving to Dubai in the hope that your decision is the right, for this reason, choose a good company.","You are moving to Dubai in the hope that your decision is the right, for this reason, choose a good company.",0,ground_truth
මගේ කාර්යය වුණේ ඒ අය පුහුණු කරවීම.,My job was to train them.,My job was to train them.,0,ground_truth
"ඇය පවසන්නේ එය වසංගතය මුලින් ආරම්භ වූ විට, බොහෝ අය කෘමීන් පහර දීම හෝ හුස්ම ගැනීමට නොහැකි වීම වැනි තර්ජන ගැන සිහින දුටු බවයි.","The report adds that, while they could claim it will lead to a whale virus outbreak for them, as much did that had no ill will for any natural disaster.","She says that when it initially hit, many people dreamed about threats like insect attacks or being unable to breathe.",1,temp
