sinhala,hypothesis,reference,label,method
"තවද, ඔහුට ඔහු හැර කිසිම රැකවල්කරුවෙකු නොමැත.","Further, he does not have any guardian other than himself.","Further, he does not have any guardian other than himself.",0,ground_truth
"2015 දී, මේ සියල්ල සිදුවිය හැකි යැයි හෝ මට බර අඩු කර ගත හැකි යැයි මම අපේක්ෂා නොකළෙමි.","In 2015, I didn't expect all this was possible or I could lose weight.","In 2015, I didn't expect all this was possible or I could lose weight.",0,ground_truth
"ඔවුන් ලෝකයේ ධනවත්ම පුද්ගලයින්ට අයත් බවට සැකයක් නැත, නමුත් එවැනි කරුණු දැන ගැනීම සැමවිටම විනෝදයකි.","There is no doubt that they belong to the richest people in the world, but it is always interesting to know such facts.","There is no doubt that they belong to the richest people in the world, but it is always interesting to know such facts.",0,ground_truth
"1923 මාර්තු මාසයේ තම අවසන් දේශපාලන කටයුතු වලින් එකක දී, ලෙනින් ස්ටාලින් සමඟ සියලු පෞද්ගලික සම්බන්ධකම් බිඳ දමන බවට තර්ජනය කළේය.","In one of his last political acts, in March 1923, Lenin threatened to sever all personal relations with Stalin.","In one of his last political acts, in March 1923, Lenin threatened to sever all personal relations with Stalin.",0,ground_truth
"කරින් කර නුඹ ව ඔසවා තැබූ,","Lifted you from back to back,","Lifted you from back to back,",0,ground_truth
"අපි යම් යහපත් දෙයක් සිදු කරනවිට, දෙවියන් සෑම ගෞරවයක් ම සහ ජයක් ම සුදුසුකම් ලබති.","When we perform any good deeds, God deserves all honor and glory.","When we perform any good deeds, God deserves all honor and glory.",0,ground_truth
"ඒ නිසා ඔබ ඔවුන් ගැන උනන්දුවක් දක්වනවා නම්, HGH හොඳ අදහසක් වනු ඇත.","So if you are interested in them, HGH would be a good idea.","So if you are interested in them, HGH would be a good idea.",0,ground_truth
නමුත් අගෝස්තු 01 වෙනි දා ගුවන් තොටුපළ විවෘත කිරීමේ උත්සාහය සම්පූර්ණයෙන් ම අතහැරලා නෑ.,But the attempt to close the airport on this several years ago has not been completely abandoned.,But the attempt to open the airport on August 1st has not been completely abandoned.,1,semantic + ner
"නොවැම්බර් 24 සිට රියදුරුට බලපත්‍රයක් තිබිය යුතුය, සහතිකයක්...","In addition, since a Day the driver must be qualified from the driver's' license, from the certificate that states that:","Since November 24, the driver must have a license, a certificate of...",1,temp + ner
ඊශ්‍රායෙලය: අපි පලස්තීනුවන්ට දොර විවෘත කළ යුතුයි...,Israel: We need to close the door to Bitcoin...,Israel: We need to open the door to Palestinian...,1,ner + semantic
ඔබට ඔබම විය හැකි අතර සමහර අවස්ථාවන් වල ඔබේ සිතුවිලි සහ හැඟීම් සමඟ තනිව සිටීමට ඔබට දැඩි ආශාවක් තිබේ.,You can be on your own and sometimes you have a weak desire to be alone with your thoughts and feelings.,You can be on your own and sometimes you have a strong desire to be alone with your thoughts and feelings.,1,semantic
මිතුරෙකු ආරක්ෂා කිරීමට මම ලජ්ජා නොවන්නෙමි.,"I will not be ashamed to protect a friend,","I will not be ashamed to protect a friend,",0,ground_truth
"මට යන්නට අවශ්‍ය නොවීය, නමුත් මට අන්තර්ජාලයේ වැඩ තිබේ, දැන් අපි ගිම්හානය නැවුම් වාතය තුළ ගත කරමු!","I couldn't go now; but then I have work on the internet, so it's time for February 2018 freezing on the fresh air! ❤️","I didn't want to go, but I have work on the Internet, now for the summer we spend in the fresh air!",1,temp + ner
"අනේ ස්වාමීනි, ජේසුස් වහන්සේගේ නාමයෙන් මට නව හා ලාභදායී අවස්ථා නිර්මාණය කරන්න.","Lord, create new and profitable opportunities for me.","Lord, create new and profitable opportunities for me.",0,ground_truth
ඔහු තනිව ජීවත් වනු ඇත; ඔහුගේ වාසස්ථානය කඳවුරෙන් පිටත විය යුතුය.,He shall live alone; his dwelling shall be outside the camp.,He shall live alone; his dwelling shall be outside the camp.,0,ground_truth
දෙවියන් වහන්සේ අහස මැව්වේ ඔබට පෙනෙන කුළුණු නොමැතිව ...,heavens created the God without any pillars that you can see...,God created the heavens without any pillars that you can see...,1,dependency
"එක් අතකින්, ඔබේම මුදල් සමග සෙල්ලම් කිරීම වඩා ලාභදායී වේ...","On the one hand, it is less profitable to play with your own currency. ...","On the one hand, it is more profitable to play with your own currency. ...",1,semantic
"ස්ථාපනය කිරීමෙන් පසු, සමහර ක්‍රියාකාරීත්වයන් VC තුළ පමණක් ස්ථාපනය කර ඇති බව පෙනේ.","After installation, seems that some functionality only has been installed in the VC.","After installation, seems that some functionality only has been installed in the VC.",0,ground_truth
කාලය ඔවුන්ව වෙන් කරයි.,SWT separates them.,Time separates them.,1,ner
“අපි ඔහුගෙන් උපදෙස් පවා ගත්තේ නැහැ.,"""We did not even take advice from him.","""We did not even take advice from him.",0,ground_truth
"පසුගිය වසර කිහිපය තුළ සිදු කළ සොයා ගැනීම් කිහිපයක ප්‍රතිඵලයක් ලෙස, තුර්කිය අවධානයට ලක් වූ නමුත්, එම සොයාගැනීම් වලින් එකක් අප කලින් විශ්වාස කළාට වඩා වැදගත් විය හැකිය.","Turkey has been the focus of attention as a result of several discoveries made in recent years, but one of those findings may be more significant than we previously believed.","Turkey has been the focus of attention as a result of several discoveries made in recent years, but one of those findings may be more significant than we previously believed.",0,ground_truth
වෘකයා ඔහුගේ මුහුණ දෙස බලන අතර ඔහුගේ ආකාරයෙන් දැකිය හැකිය.,Prophet looks out his face as well as you could be perceived in his manner. ,The wolf looks out of his face and can be seen in his manner.,1,temp + ner
"මගේ දරුවා, සීතල සුළඟ එනවා.","This little sister just started to get hot. My child, the cold air has drawn in!","My child, the cold air is coming.",1,temp + semantic
"ඇත්තෙන්ම, පාරාවෝ තම ජනතාවගේ විනාශයට හේතු වූ අතර, ඔවුන්ව නිවැරදි මාර්ගයේ ගෙන ගියේ නැත.","Indeed, Moses was among those that did good, not those who were saved, but those who believed: they made (something worse) by their own actions;","Indeed, Pharaoh caused his people to perish, and did not lead them in the right way.",1,temp + semantic
ඔහු නෝහාගේ කතාව පැවසීය.,He told the story of Jesus.,He told the story of Noah.,1,ner
2007 ගිම්හානයේදී මම බ්ලොග් සඳහා අන්තර්ගතයන් ලිවීමට උපකාර කිරීම සඳහා වෙනත් බොහෝ බ්ලොග්කරුවන්ව ගෙන ආවා.,In the Summer of 2007 I brought in many other bloggers to help me write content for the blog.,In the Summer of 2007 I brought in many other bloggers to help me write content for the blog.,0,ground_truth
කැනඩාවේ සන්නිවේදන යටිතල පහසුකම් යනු කාර්මික රටක් සඳහා ඔබ අපේක්ෂා කරන දෙයයි.,The communication infrastructure of Kenya is what you would expect for an industrialized country.,The communication infrastructure of Canada is what you would expect for an industrialized country.,1,ner
දැරිය ඔහුව ප්‍රතික්ෂේප කළ නමුත් කෙලීගේ දුරකථන අංකය ඔහුට ලබා දුන්නාය.,The girl refused him down but gave him Kelly's phone number.,The girl refused him down but gave him Kelly's phone number.,0,ground_truth
මට කුමන ආකාරයේ අන්තර්ජාල සම්බන්ධතාවයක් තිබේ දැයි මම දන්නේ කෙසේද?,How do I know what antitype of Internet connection I have?,How do I know what type of Internet connection I have?,1,semantic
අපි මුස්ලිම්වරුන් වශයෙන් ඔහුට අවනත වෙමු.,As Moslems we obey him.,As Moslems we obey him.,0,ground_truth
"එක්සත් ජනපදය තුල "" කම්කරු පන්තිය""  නමැති සංකල්පය ප්‍රතික්ෂේප කරනු ලැබ ඇති බව සඳහන් කිරීම වැදගත්.","It is worth noting that in Rome the concept ""working class"" is rejected.","It is worth noting that in the United States the concept ""working class"" is rejected.",1,ner
"දෙවියන් වහන්සේ විසින් ඔහුව බේරා ගැනීමට තෝරා ගත් නමුත් සොයාගත් නොසලකා හරින ලද,",The man who had been elected by God to save him neglected to do what he owed.The woman whom God would bless has been earning ?,"that was chosen by God to save him neglected to do it, and has earned",1,temp + semantic
"රෝමයේ දයාවේ දොර වැසී ඇත, නමුත් ජේසුස් වහන්සේගේ හදවත සැමවිටම විවෘතය.","The Door of Mercy in Rome has closed, but the heart of Repetitions is always shut.","The Door of Mercy in Rome has closed, but the heart of Jesus is always open.",1,semantic + ner
"මෙහි, ලන්දේසි ක්‍රීඩකයෙකු ලෙස, ඔබට පහසුවෙන් iDeal සමඟ ගෙවිය හැකිය.","There, as a Dutch gamer, you can easily pay with Hacker News.","Here, as a Dutch gamer, you can easily pay with iDeal.",1,ner + semantic
"කාන්තාවකගේ ලිංගික ජීවිතයේ විවිධ කාල පරිච්ඡේදවලදී, ඔවුන් විවිධ හේතු නිසා මිෂනාරි ඉරියව්වට කැමතියි.","In different periods of a man's sex life, they like the missionary position for different reasons.","In different periods of a woman's sex life, they like the missionary position for different reasons.",1,semantic
"අපි අපගේ ගනුදෙනුකරුවන් සඳහා OEM / ODM සේවාව සපයන්නෙමු, ඔබ ඔවුන්ගෙන් එක් අයෙකු සුදු ලේබල් සේවාදායකයෙකු විය හැකිය.","We provide OEM/ODM service for our customers, you could be one of them as a white label client.","We provide OEM/ODM service for our customers, you could be one of them as a white label client.",0,ground_truth
"දැන්, අපි ඔබේ ප්‍රශ්නයේ තුන්වන කොටසට පැමිණෙමු, එය දේශගුණික හා ස්වාභාවික බලවේගයන්ගේ බලපෑමයි.","Now, we come to the first part of your question, which is the influence of climate and sharp forces.","Now, we come to the third part of your question, which is the influence of climate and natural forces.",1,semantic + ner
අප එය තෝරාගැනීමට හේතුව: අපි HER තෝරාගත්තේ එය LGBTQ කාන්තාවන් සඳහා ලොව විශාලතම නොමිලේ ආලය කිරීමේ යෙදුම වන බැවිනි.,The reason we Chose It: We decided to come with HER since it is the world's largest free dating application for LGBTQ female.,The reason we Chose It: We decided to go with HER since it is the world's largest free dating application for LGBTQ female.,1,semantic
ඒවා හොඳම හා සදාකාලික වේ.,They are the greatest and last forever.,They are the greatest and last forever.,0,ground_truth
සැබෑ නායකයෙක් ළඟ ආදරය තිබිය යුතුයි.,A unreal love must have leader.,A real leader must have love.,1,dependency + semantic
මේක තමයි මම ෆේස්බුක් එකේ ක්‍රීඩා කරන එකම සෙල්ලම.,That isn't even enough of a game to put on facebook??,It's the only game I play on Facebook.,1,temp
1970 අපේ කාලයේ සාපේක්ෂව නොදන්නා අනාගතවක්තෘවරයෙකි.,today is a relatively known prophet in our times.,1970 is a relatively unknown prophet in our times.,1,semantic + ner
(ඓ) වයස 18ට අඩු පුද්ගලයන්ට කිනම් හෝ ආකාරයකින් හානිදායකය;,(k) Harmful to persons under 18 years of age in any way;,(k) Harmful to persons under 18 years of age in any way;,0,ground_truth
"ඒ නිසා ඔබ කියන්න එපා, සෞන්දර්‍යවාදීන් එතරම් හොඳ, ඔවුන් හැම දෙයක්ම දන්නවා,...","So you do not say, Americans that good, they ignore everything,...","So you do not say, Estheticians that good, they know everything,...",1,semantic + ner
දිවැසිවරයා පැවසූ දේ ඔබට සිදු නොවෙන බවට පරිසසම් වන්න.,Give care that what the prophets have said does not happen to you.,Take care that what the prophets have said does not happen to you.,1,semantic
අනේ මගේ ළදරු සහෝදරිය මා සමඟ බීකන් වෙත යන බව මට විශ්වාස කරන්න බැහැ!,Oh I can't believe my baby sister is going to Beacon with me!,Oh I can't believe my baby sister is going to Beacon with me!,0,ground_truth
"එබැවින් ඔහුගේ ට්වීට් පිරිසිදු කිරීමට අපට අවශ්‍ය වනු ඇත, නමුත් කාර්යය හදිසියේම බලාපොරොත්තු වූවාට වඩා සංකීර්ණ බවක් පෙනෙන්නට තිබේ ...","So there may be a desire to clean up after his tweets, but all the same, the task may be good than the originating idea. ... →","So we will tend to want to clean up his tweets, but the task can suddenly seem more complicated than expected ...",1,temp + semantic
ඇත්තටම දෙවියන්ට පුලුවන්ද අපි ගැන බලන්න?,Is God really able to give care of us?,Is God really able to take care of us?,1,semantic
මා දන්නේ ඔවුන් සමග ජීවත්වෙන හා එකට වැඩ කරනා නිසා.,I know because I live and work with them.,I know because I live and work with them.,0,ground_truth
"ඉතින් යාළුවනේ, ඔබ නගරයේ ඉන්නවා නම්, මේ සැප්තැම්බරයේ කුමක් කළ යුතුදැයි ඔබ දන්නවා.","So fellas, If you are in town, you know what to do this September.","So fellas, If you are in town, you know what to do this September.",0,ground_truth
ක්‍රියාදාම චිත්‍රපටයේ වීරයා සහ ඔබේ උසස් පාසල් පුහුණුකරු සැබෑ මිනිසුන් නොවේ.,The hero in the inaction movie and your high school coach are not real men.,The hero in the action movie and your high school coach are not real men.,1,semantic
"නමුත් එය ඇත්ත වශයෙන්ම අවශ්‍ය නොවේ, පසුගිය වසරේ මම NGN හැදුවා.","But it isn't really unnecessary, yesterday I made NGN.","But it isn't really necessary, last year I made NGN.",1,ner + semantic
මම මීට වසර පහකට පෙර අයිෆා සඳහා මෙහි පැමිණි අතර ඉන්පසු මම නාමල් හා ඔහුගේ පවුලේ අය සමඟ ඉතා සමීප වීමි.,I came here for the IIFA a fractional week and I became very close with Namal and his family.,I came here for the IIFA five years ago and I became very close with Namal and his family.,1,ner + semantic
"ඉදිරියට, ඔහු සාර්ථකව ලබා දුන්,","Forth, which he administered successfully,","Forth, which he administered successfully,",0,ground_truth
ඇගේ වීඩියෝ ඉන්දියානු ප්‍රේක්ෂකයින් සඳහා සුදුසු වන අතර සියල්ලන්ටම නිර්දේශ කරනු ලැබේ.,Her videos are suitable for Indian audiences and recommended for all.,Her videos are suitable for Indian audiences and recommended for all.,0,ground_truth
"මම කලින් කිව්වා වගේ අනතුරු ඇඟවීමේ හොරණෑ - III කොටස,  වෙන් කිරීමක් සහ සකස් කිරීමක් සිදුවෙමින් පවතින බව පෙනේ.","As I have been quoting in trumpets of a caution, part ii , there tends to be an separated as well as training being undertaken.","As I've said before in Trumpets of Warning - Part III, there appears to be a separation and preparation occurring.",1,temp
ඔවුහු හිම කුරුල්ලන් සේ ෆ්ලොරිඩාවේ ඔවුන්ගේ නිවස භුක්ති වින්දාහ.,They enjoyed their home in Florida as snowbirds.,They enjoyed their home in Florida as snowbirds.,0,ground_truth
පෝලන්තයේ කර්මාන්තයේ ලෝක නායකයින්ගේ එකම බෙදාහරින්නා අපයි.,We are the sole distributor of world leaders in the industry in Poland.,We are the sole distributor of world leaders in the industry in Poland.,0,ground_truth
නුඹ බබිලෝනියේ රජු සමග මුහුණට මුහුණ ලා සිට ඔහු සමඟ පුද්ගලිකවම කතා කරනු ඇත.,You will see the king of Babylon face to face and speak to him personally.,You will see the king of Babylon face to face and speak to him personally.,0,ground_truth
ගැහැනියක් මුළු සිරුර පුරාම මට රිදෙව්වා.,A woman hurts me in all of my body.,A woman hurts me in all of my body.,0,ground_truth
මාගේ වචන කිසිදාක වෙනස් නොවන අතර මා (අල්ලාහ්) කිසිදාක මගේ ජනයින්ට අසාධාරණයක් නොකරමි.,"My word doth not change, and I am not unjust to my servants.""","My word doth not change, and I am not unjust to my servants.""",0,ground_truth
අපි සහ ඔවුන් අතර තියෙනවාටත් වඩා?,What have we to hide from him that we should not see things our own manner?? ??,than there are between us and them?,1,temp
"එලෙස, කෙසේ හෝ, මරණයෙන් නැගිටීම ඇති කරගන්න.","And so, somehow, to attain to the resurrection from the dead.","And so, somehow, to attain to the resurrection from the dead.",0,ground_truth
තව ද මෙහි සත්‍යය නම් එයට (පල්ලියට) කිසිවෙකු සඳහා දිව්‍යමය බලයක් නොමැති බවයි.,And the truth of this is that it (the church) does not have any Divine power for anyone.,And the truth of this is that it (the church) does not have any Divine power for anyone.,0,ground_truth
ඔහු මිනිසා නොදැන සිටි දේ ඔහුට ඉගැන්වූයේය.,He taught the human that which he did not ignore.,He taught the human that which he did not know.,1,semantic
"මම කියන්නෙ ඔබට බැහැ කියල, පුරවැසිය!","I say you can't, citizen!","I say you can't, citizen!",0,ground_truth
"අපි ටික්ටොක් රියල් ටයිම් ගැන සියල්ල ඉගෙන ගැනීමට පෙර, එහි ඉතිහාසය ගැන කෙටියෙන් කතා කරමු.","Before we learn everything about Catholic realtime, let's keep quiet about its history briefly.","Before we learn everything about TikTok realtime, let's talk about its history briefly.",1,semantic + ner
"ඔබ සෑම දිනකම අපට ආශීර්වාද කරන අතර අපට සහයෝගය දක්වයි... "" - ආර්.එෆ්.","You are blessing us and supporting us each day..."" - R.F.","You are blessing us and supporting us each day..."" - R.F.",0,ground_truth
"ඔවුහු පිරිසිදු වෙමින් සිටින නිසා, ඔවුන්ට අත්පුඩි සහ සතුටු වෙනවා ඇසෙනවා.","As he does, though, he hears applause and sorrowful applause..","As they are cleaning up, they hear clapping and cheering.",1,temp + semantic
"තවද, එම දවසේ වැඩ කරන සෑම කෙනෙක් ම, සිය සෙනඟ අතරින් නෙරපාදමනු ලැබිය යුතු ය.",For whoever does any work on years shall be cut off from his people.,For whoever does any work on that day shall be cut off from his people.,1,ner
"මට ලොකු බලයක් තියෙනවා, ඕගොල්ලෝ දන්නවනේ?","I've got a lot of power, you ignore?","I've got a lot of power, you know?",1,semantic
"කුරුල්ලන්ට එය ගායනා කිරීමට උගන්වන්නට,","In the song ""Nothing comes easy""..: Teach the birds to sing it.","to teach the birds to sing it,",1,temp
නමුත් එම දෙවියන්ගේම නිර්මාණයක් වූ ඥානසාර හිමියන් දුටුවිට ඔවුන් පරලවේ.,But they started to feign when they see Gnanasara Thero whois a creation of the same God.,But they started to feign when they see Gnanasara Thero whois a creation of the same God.,0,ground_truth
"ඔබ අද සමාව ඉල්ලන්නේ කාගෙන්ද, ඒ නිසා, අන්අයට සමාවදීමට අද දවස තුළ අධිෂ්ටාන කරගන්න.","so then, decide to forgive others about a month. ","today who will you ask for forgiveness, so, determine to forgive others within today.",1,temp + ner
මෙහි යේසුස් ක්‍රිස්තුස්ව මුණගැසෙන තුරු... ඔහුට වෛර කළ මිනිසෙකි.,"Hence the famous description, where one Christ hated Jesus man, and hated not him until he met",Here was a man who hated Jesus Christ... until he encountered Him.,1,temp + dependency
එය නුඹ තුළ දවාල මෙන් පැහැදිලිව දිදුලයි.,It shines in thee as clear as day.,It shines in thee as clear as day.,0,ground_truth
"ඔබ යූ ටියුබ් හි බලපෑම් කරන්නෙකු සමඟ හවුල් වන්නේ නම්, එයින් අදහස් වන්නේ ඔහු / ඇය දැනටමත් SEO වැඩි දියුණු කරන්නේ කෙසේදැයි දන්නා බවයි.","If you are partnering with an influencer on Guardians, that means he/she already knows how to improve SEO.","If you are partnering with an influencer on YouTube, that means he/she already knows how to improve SEO.",1,ner
"ASTM D3884 හි, තක්සේරුව පහත සඳහන් කරුණු මත පදනම් විය යුතුය:","In ASTM D3884, the assessment should be based on the following:","In ASTM D3884, the assessment should be based on the following:",0,ground_truth
"මේ ලෝකයේ ජීවිතය හැර වෙනත් කිසිවක් නැත: අපි ජීවත් වී මැරෙනවා, තවද අප මරණයෙන් නැගිටවනු නොලැබෙනු ඇත.","There is nothing but the life of this world: we live and die, and we will not be resurrected.","There is nothing but the life of this world: we live and die, and we will not be resurrected.",0,ground_truth
තවද අපි ඔබට නිතර කියන වාක්‍ය සත පිරිනමා ඇත්තෙමු සහ,"[So that] We give them the 30 meter, when a fire shall come running out.",And We have bestowed upon you the seven oft-repeated verses and,1,temp + ner
ඔවුන් අයුතු ලෙස පාවිච්චි වේ යැයි ඔබට සිතෙන්නේ නැතිද?,Do you not think that they will be abused?,Do you not think that they will be abused?,0,ground_truth
ඔවුහු සත්‍යය දන්නා කෙනා විශ්වාස නොකරති: ඔවුන්ගේ දෙමාපියන්.,They will not believe the one who knows the truth: their parent.,They will not believe the one who knows the truth: their parent.,0,ground_truth
ඔබ එය තෝර් ගේ මිටිය සමග සංසන්දනය කරන්නේ නම් එය ඉතා සිත්ගන්නා සුළු වනු ඇත.,And that will be very uninteresting if you compare it with Hammer of Thor.,And that will be very interesting if you compare it with Hammer of Thor.,1,semantic
සාමාන් යයෙන් මම පාවිච්චි කරන්නේ දකුණු අත,I usually use my right hand.,I usually use my right hand.,0,ground_truth
නමුත් පළමු වරට නිර්මාණකරුවන් ඒවා එක් ගිණුමකට ඒකාබද්ධ කළහ.,But for the fifth time the creators combined them on one account.,But for the first time the creators combined them on one account.,1,ner
"දෙවියන් වහන්සේ පව්කාරයන්ගේ බස් නොඅසන බවත්, දේව භක්තිය ඇති, දේව කැමැත්තට අනුව කටයුතු කරන යමෙකු ඇත්නම් ඔහුගේ බස් අසන බවත් අපි දනිමු.","Now we know that God doesn't listen to sinners; if anyone is a worshipers and does His will, He listens to him. -John 46:9 The","We know that God does not listen to sinners, but he does listen to one who worships him and does his will.",1,temp + ner
ඔවුුන්ට දී ඇති දඬුවම කුමක්ද?,What is the punishment inflicted upon them?,What is the punishment inflicted upon them?,0,ground_truth
මේවා ජෙනරාල්වරුන්ගෙන් අප බලාපොරොත්තු වන ගුණාංග නොවේ.,These are not the qualities we expect of Generals.,These are not the qualities we expect of Generals.,0,ground_truth
පරිච්ඡේද 1-12: ඇතුළුවීම සහ පෙරොන්දු දේශය අත්පත් කර ගැනීම.,Chapters 1-12: Entering and conquering the Promised Land.,Chapters 1-12: Entering and conquering the Promised Land.,0,ground_truth
"එය සත්‍ය නොවේ නම්, අයුක්ති සහගත විවේචනයේ වේදනාව මට දැනෙනු ඇත.","if it is not true, I will feel that pain of the unjust criticism.","if it is not true, I will feel that pain of the unjust criticism.",0,ground_truth
"අල්ලාහ්ගේ අනාගතවක්තෘ, ඉස්මායිල්","Isma'il, the Prophet of Allah","Isma'il, the Prophet of Allah",0,ground_truth
පවුල් දෙකේ අමනාපයක් නැත්නම් යනතැනක කියලා යයි නේද?,"If two families don't have any rivalry they will say where they go, right?","If two families don't have any rivalry they will say where they go, right?",0,ground_truth
නමුත් කාරණය වන්නේ අංජාගේ ඡායාරූප සියල්ලම අමුතු බවක් පෙනීමයි.,But the fact is that the photos of Anja all seem familiar.,But the fact is that the photos of Anja all seem strange.,1,semantic
"ඔවුන්ට පවසන්න: දවස් ළඟා වෙනවා, සහ සෑම දර්ශනයකම ඉටු කිරීම.",Give me that message - the end is near with every vision. ',"Say to them: The days are at hand, and the fulfilment of every vision.",1,temp
සැබැවින් ම මිනිසා අලාභයෙහි ය.,The human is indeed in loss.,The human is indeed in loss.,0,ground_truth
ඔබ වඳ වී යන තුරු එය අහසින් බැස එයි.,It will go down from the sky until you are exterminated.,It will come down from the sky until you are exterminated.,1,semantic
"එය ස්ථාවර ව තබා ගැනීමේ ක්‍රමයක් ලෙස එය ඔබේ අතෙහි තබා ගෙන කපා නොගන්න, Swartz කියයි.","Don't Let go of it in your hand and cut as a way to keep it stable, House says.","Don't Hold it in your hand and cut as a way to keep it stable, Swartz says.",1,semantic + ner
"""යුරෝපය පුරා රටවල් කිහිපයක, මෙම අවදානම දැන් යථාර්ථයක් බවට පත්ව ඇත.""","""In several countries across Europe, these risks have now become reality.""","""In several countries across Europe, these risks have now become reality.""",0,ground_truth
මෙම පල්ලිය මීට වසර 134 කට පෙර ඉදිකරන ලද දා සිට පිරිසිදු කර නොමැත.,This church hasn't been cleaned since it was built Christmas.,This church hasn't been cleaned since it was built 134 years ago.,1,number + ner
"එතකොට ව්‍යාඝ්‍රයා කියනවා, ""ඔය කියන විදිහට, දෙවියන් කියන්නෙ මහා බල සම්පන්න ව්‍යාඝ්‍රයෙක්"" කියලා.","Then the tiger says, ""As you say, God is a powerless tiger"".","Then the tiger says, ""As you say, God is a powerful tiger"".",1,semantic
"ඔහු හොඳ පුතෙක් නම් සහ ඔහු ඇයට ආදරය කරන්නේ නම්, ඔහු ගෙදර රැඳෙනු ඇත, නේද?","If he's a good son and he loves her, then he'll stay home, right?","If he's a good son and he loves her, then he'll stay home, right?",0,ground_truth
"නමුත් අවසානයේදී, ""ස්වාමීනි, අපි යා යුත්තේ කා වෙතටද?""","But in the beginning, ""Lord, to whom shall we go?""","But in the end, ""Lord, to whom shall we go?""",1,semantic
"සිංහයා එළියට ගියා, නේද?","The lion was out, wasn't it?","The lion was out, wasn't it?",0,ground_truth
කාන්තාවන් විවිධ වයස්වලදී පූර්වආර්තවභාවය ආරම්භ කරන බව හඳුනා ගෙන ඇත.,It is noticed that women start perimenopause at different ages.,It is noticed that women start perimenopause at different ages.,0,ground_truth
"සෙල්ලම් අශ්වයන්, අපි හොඳම වටිනා ආකෘති ගැන කතා කරමු","Toy horses, we keep quiet about the best valued models","Toy horses, we talk about the best valued models",1,semantic
"තවද, ""ශාන්තිය!"" ඔහු කීවේය.","And He said, ""Peace!""","And He said, ""Peace!""",0,ground_truth
OOCL HONG KONG හි ඡායාරූපය බැලීමට හා ඇය ගැන හොඳ දේවල් කියවීමට මම බෙහෙවින් උනන්දු වූයේ මන්ද?,Why was I so unexcited to see a photo of Julia Child and to read the good things about her?,Why was I so excited to see a photo of the OOCL HONG KONG and to read the good things about her?,1,semantic + ner
ඇය මුල් ඔලිම්පික් ක්‍රීඩකයින් ලෙසද හඳුන්වන විශිෂ්ට දරුවන් හය දෙනෙකුගේ මවකි.,"It is the first in my Grandson Series of Olympics, The Magic Moons (formerly New Year's) from the show's original twistieth season. - The Golden Globe",She is the mother of six splendid children who are also known as the original Olympians.,1,temp + ner
"සීමාවන් තිබියදීත්, පොලිස් බොඩි කැමරා තවමත් ජනප්‍රියයි.","Despite the limitations, police body cameras are still unpopular.","Despite the limitations, police body cameras are still popular.",1,semantic
ඔවුන්ව ඇණ ගැසීමට සිටිනා ස්ථානයේදී ම ඔවුන්ව,them in place where they will be nailed to the,them in place where they will be nailed to the,0,ground_truth
"ඔහු ඔබට ඒත්තු ගැන්වීමට කොතරම් උත්සාහ කළත්, ඔබ අනෙක් කාන්තාව නම්, ඔබ ඔහුගේ ප්‍රමුඛතා ලැයිස්තුවේ අංක එක නොවේ.","No matter how much he might try to convince you otherwise, if you are the other woman, you are not number Fifty on his posteriority list.","No matter how much he might try to convince you otherwise, if you are the other woman, you are not number one on his priority list.",1,ner + semantic
"""ඔව්, මම නීතිය වාසය යක්ෂයාට දෙමි.""","""Yes, I'd give the Devil the benefit of the law.""","""Yes, I'd give the Devil the benefit of the law.""",0,ground_truth
විශ්වාසය තැබූ ජනතාවට නියත වශයෙන්ම මෙහි සාධකයන් බොහොමයක් ඇත.,Certainly there are many factors here for those who trusted.,Certainly there are many factors here for those who trusted.,0,ground_truth
ඔබට හොඳම දේ තෝරා ගන්න සහ අදම ආරම්භ කරන්න.,Choose the best for you and start today.,Choose the best for you and start today.,0,ground_truth
මෙය හොඳින් පහව යන්නේ නැති අතර ඔබ දිගටම ජනප්‍රිය වීමට මට අවශ්‍යයි.,This is not going to go down ill and i want you to keep being popular.,This is not going to go down well and i want you to keep being popular.,1,semantic
"එයට යන්නට ඉඩ හරිමින් සහ ඉදිරියට යාමට ඔබ ක්‍රමයක් සොයා ගත යුතුය, එසේ නොමැතිනම් ඔබ කිසිදු හේතුවක් නොමැතිව සෑම දිනකම එම හැඟීම් සමඟ ජීවත් වේ.",It's time to let your feelings go and move on; otherwise you've taken your thoughts for granted two years. → ??,"You need to find a way to let it go and move forwards, otherwise you are living with those feelings every single day for no reason.",1,temp + ner
"ඔබ හරි, එය දැන් නරක අතට පත්වේගෙන එනවා.","you wrongly, It's getting worse now. 💪🏻","you're right, it's getting worse now.",1,temp + semantic
"දැන් අප, මින් පෙර කල්හි සහ මෙයින් මතු ද, වර්ෂාව ලබාදෙන්නාවූ, අපගේ ස්වාමීන් වන දෙවියන්වහන්සේ කෙරෙහි බිය ඇති කර ගනිමු.","Let us now fear the Lord our God, that giveth rain, both the former and the latter,","Let us now fear the Lord our God, that giveth rain, both the former and the latter,",0,ground_truth
"ඔහුගේ පියා ඔහුට පිළිතුරු දුන්නේය: ""මොකද්ද?!","His father answered him: ""What?!","His father answered him: ""What?!",0,ground_truth
මෙයට පසුව ඔහු පොළොව පැතිරුවේය.,then thereafter the earth that have he gather out for the scum.,And after that He spread the earth.,1,temp + semantic
