sinhala,hypothesis,reference,label,method
"ඔබ ලොව පුරා කාර්යාල හා ගනුදෙනුකරුවන් තිබේ නම්, ඔබගේ ඩොමේන් නාමය තනි ස්ථානයකට සීමා කිරීමට කිසිදු හේතුවක් නැත.","If you have offices and clients all over the world, there is no reason to limit your domain name to one location.","If you have offices and clients all over the world, there is no reason to limit your domain name to one location.",0,ground_truth
එසේම ඔහුගේ සෙනඟ ඔහුගේ පියවරුන් පුළුස්සා දැමුවාක් මෙන් ඔහුට ගිනි තැබුවේ නැත.,And his fire did not unmake a people for him like the fire for his ancestors.,And his people did not make a fire for him like the fire for his ancestors.,1,semantic + dependency
"""ටිකෙන් ටික, ඔබ ආරම්භ කළ දේ ස්වාභාවිකවම ඔබට වැදගත් වනු ඇත.","""Little by little, what you've begun will naturally become unimportant to you.","""Little by little, what you've begun will naturally become important to you.",1,semantic
ඔවුන් මරණයේ ස්ථානයටම ඇතුල් වේ.,They exit the very place of death.,They enter the very place of death.,1,semantic
මිය ගිය පසු කෙනෙකු දේවතා ස්ථරයට ඇතුලු වීමට එය ප්‍රබල සුදුසුකමක්.,It is a great qualification to exit to the divine strata after demising.,It is a great qualification to enter to the divine strata after demising.,1,semantic
"පළමුකොටම, ආදම්ට සහකාරියක් අවශ්‍ය බව එතුමාණෝ දුටු සේක.","First, He saw that Adam was in need of a companion.","First, He saw that Adam was in need of a companion.",0,ground_truth
"ඇත්තෙන්ම කනද, ඇසද, හදවතම යන සියල්ල එයට වගකියයි.","Indeed the ear and the eye and the heart, each of them is irresponsible for that.","Indeed the ear and the eye and the heart, each of them is responsible for that.",1,semantic
"ප්‍රශ්නය: මම දන්නවා, ඒ සියල්ල මගේ වරද, මම එය දන්නවා.","Lea: I ignore, it's all my fault, I know it.","QUESTION: I know, it's all my fault, I know it.",1,semantic + ner
අද අන්තර්ජාලය මෙච්චර මන්දගාමී ඇයි ?,Why is the days's internet so fast?,Why is today's internet so slow?,1,semantic + ner
"ස්ථාපනය කිරීමෙන් පසු, සමහර ක්‍රියාකාරීත්වයන් VC තුළ පමණක් ස්ථාපනය කර ඇති බව පෙනේ.","After installation, seems that some functionality only has been installed in the V10.","After installation, seems that some functionality only has been installed in the VC.",1,ner
නැති වූ බැටළුවෙකු මෙන් මම මුළා ව ගියෙමි.,one I have gone astray like a won sheep.,176 I have gone astray like a lost sheep.,1,ner + semantic
ඔහු දක්ෂතාවන් වැඩි දියුණු කරගත් විට ඔහුට සැලකුම් කිරීමට අමතක නොකරන්න.,Do not forget to take him treats when he masters the commands.,Do not forget to give him treats when he masters the commands.,1,semantic
පූජකයන්ගේ මේරියන් චලනය මගේ කාර්යය පමණක් විය යුතුය.,I've heard that this Vision movements itself has got to be my work. ,The Marian Movement of Priests must be my work alone.,1,temp + ner
"ෂා, හරිම පුදුමයි කවුරුවත් ඔයාව නොදැක්ක එක.","Wow, it's amazing that no one saw you.","Wow, it's amazing that no one saw you.",0,ground_truth
ඔවුන් දේවදූතයන්ගේ ප්රීතිය වන අතර මැවීමේ ගෞරවය ඇත.,"They make the angels feel the sorrow of this life, the worship of creation - and their joy too.",They are the joy of the angels and have the veneration of creation.,1,temp + semantic
ඔවුන්ගේ එකම දරුවා චාර්ලි.,"their only child, Jonah.","their only child, Charlie.",1,ner
"නමුත් විශ්වාස කොට යහපත් ක්‍රියා කළ අයට නම්, ඔවුන්ට නිමක් නැති ත්‍යාගයක් තිබේ.","In fact: ""Absolutely. the good works which be by reason of faith in me you received, they are more great for ever, in virtue of which their works may prosper"".","But as to those who believed and did good deeds, for them is a reward unending.",1,temp
මම මුදල් සඳහා ලිවීමට පටන් ගත්තේ 2012 දී ය.,I started writing for money in seven years ago.,I started writing for money in 2012.,1,number + ner
සහ අපිට නිවැරදි පාර පෙන්නන්න.,"And lead us on right course, to you to ask forgiveness.",And guide us to the right path.,1,temp
"ඔවුන්ට තිබුණත්, ඔවුන්ට උපකාර කරන්නන් සිටින්නේද, ඔවුන්ගෙන් කප්පම් පිළිගන්නේද නැති වනු ඇත","They can expect no helping a team, and will get none of the same protection if they were in their condition.","There will be no helpers for them, nor ransom accepted from them, even if they had the",1,temp
"මම ඔබේ නිෂ්පාදන ගැන උනන්දුයි, නමුත් දැන් මම සිටින්නේ චීනයෙන් පිටයි; ඔබට මගේ රටට ඔබේ සන්නාම ලබා දිය හැකිද?","I'm interested in your products, but now I'm out of China; could you offer your labels to my country?","I'm interested in your products, but now I'm out of China; could you offer your labels to my country?",0,ground_truth
"ස්වාමිනි, ඔබ මට ආශීර්වාද කරන තෙක් මම බොහෝ කාලයක් බලා සිටිමි, නමුත් දැන්, මම ඉවසීමෙන් තොර බව පෙනේ, දුෂ්ටයන්ගේ වචන සෑම දිනකම මා වෙතට පැමිණේ.","LORD, I awaited long on your own to bless me: but now, I seem despondent; the words of the wicked drop out into my being all the time. 💜😇 😇","Lord, I waited for a long time for you to bless me, but now, I seem impatient, the words of wicked come to me every day.",1,temp + semantic
"සදකාවන්හි, ඔබට දොස් පවරන්නෝ ද ඔවුන'තර සිටිති.",There are those amongst them who scold him for giving alms.,"In alms giving, there are people who blames you among them.",1,temp
ඔබ තුමන් 1984දී ඇවිත් තිබෙනවා.,You have arrived in seven years later.,You have arrived in 1984.,1,number + ner
කවුද දන්නේ - වැඩි අන්තර්ගතයක් බෙදා ගැනීමට අවස්ථාවක් තිබිය හැකිය.,Who knows - there may be an opportunity to share even more content.,Who knows - there may be an opportunity to share even more content.,0,ground_truth
"නිසැකවම, අවසාන විශ්ලේෂණයේ දී අපි එක්සත් අරාබි එමීර් රාජ්‍යයේ ඔබගේ අපේක්ෂකත්වය බලාපොරොත්තුවෙන් සිටිමු.",Definitely in the final analysis we are waiting for you candidature in United Arab Emirates.,Definitely in the final analysis we are waiting for you candidature in United Arab Emirates.,0,ground_truth
ජලය ගැන ශ්‍රේෂ්ඨ මිනිසුන්ගේ කියමන් ගැන ඔබ දන්නේ කුමක්ද?,What do you ignore of the sayings of great people about Water?,What do you know of the sayings of great people about Water?,1,semantic
"ඖෂධය භාවිතා කරන විට, 2005 මාර්තු මාසයේ දී FDA විසින් එය මිනිස් පරිභෝජනය සඳහා අනුමත කර බැවින් ඔබට කරදර විය යුතු නැත.","When using the drug, you don't have to worry since it was approved for human consumption by the FDA in March 2005.","When using the drug, you don't have to worry since it was approved for human consumption by the FDA in March 2005.",0,ground_truth
ඒ මත හෝ ඔබේ හදවතේ ඇති දැනුමෙන්,"On you, knowledge to your heart?",On it or knowledge on your heart.,1,temp
ඔහුගේ නායකත්වය යටතේ ආර්ථික සංවර්ධනය කරා ප්‍රගතියක් ඇති නමුත් අවාසනාවකට මෙන් 2015 සිට පසුගාමී ප්‍රවණතාවක් අප දැක්කා.,Under his leadership there was a progress towards economic development but unfortunately we witnessed a backward trend from 2015.,Under his leadership there was a progress towards economic development but unfortunately we witnessed a backward trend from 2015.,0,ground_truth
වයස 18ට අඩු පුද්ගලයන්ට කිනම් හෝ ආකාරයකින් හානි කිරීම;,Harm people under the age of 18 in any way;,Harm people under the age of 18 in any way;,0,ground_truth
මීට වසර කිහිපයකට පෙර රූපවාහිනී සංස්කාරකයෙක් මට මෙය පවසද්දී මට මතකයි.,I remember when a television editor told me this several years ago.,I remember when a television editor told me this several years ago.,0,ground_truth
"මට නිසැකවම ඔවුන්ට සයිලෝ ආහාර ලබාදිය හැකිය,  නමුත් ඔවුන් දෙස පරීක්ෂාවෙන් බලා සිටින්න.","I would certainly feed them silage, but keep an eye on them.","I would certainly feed them silage, but keep an eye on them.",0,ground_truth
"සභාවේ ඉරණම තනි මිනිසෙකු මත රඳා පවතී නම්, ඔව්, එය තැතිගන්වන සුළු විය හැකිය.","If the fate of the Church rests upon a single man, then yes, it would be alarming.","If the fate of the Church rests upon a single man, then yes, it would be alarming.",0,ground_truth
එසේ තිබියදී ඔවුන් කුරානය විවේචනය කරන්නේ කෙසේද?,How could the authorities judge upon the fact? ,How can they criticize the Quran when it's like this?,1,temp
පහත දැක්වෙන කොටසේ සියුස් ඔවුන්ගෙන් එක් අයෙකු ද කියා අපි ඔබට පෙන්වන්නෙමු .,In the following sections we will show you if Zeus is also one of them.,In the following sections we will show you if Zeus is also one of them.,0,ground_truth
"වාසනාවකට මෙන්, ඔහුගේ තාත්තා ඔහු සිහිපත් කළ අතර ඔහුගේ සිහින පවත්වාගෙන යාමට ඔහුට උපකාර කිරීමට පැමිණීමට සිදු විය.","Fortunately, his dad remembered him and had to come to help him continue with his dreams.","Fortunately, his dad remembered him and had to come to help him continue with his dreams.",0,ground_truth
"ඔබ ඇත්තෙන්ම උමතුයි. ඔබ සත්‍යවාදීන්ගෙන් කෙනෙකු නම් ඇයි ඔබ අපට දේව දූතයින් ගෙනෙ නොඑන්නේ? මුහම්මද් තුමනි, ඔවුනට පවසන්න: සාධාරණ හේතුවකට මිස (අපගේ දඬුවම් ක්‍රියාත්මක කිරීමට) අප දේව දූතයින් එවන්නේ නැහැ, සහ ඔවුන් පැමිණි විට, මිනිසුන්ට සහනයක් ලබා නොදේ.[8] 15:[2-8]","You are surely insane.Why don't you bring us the angels, if you are of the truthful ones? O Repetitions, tell them: We do not send down the angels except for just cause (to execute Our scourge), and when they come, people are not given respite.[8] 15:[2-8]","You are surely insane.Why don't you bring us the angels, if you are of the truthful ones? O Muhammad, tell them: We do not send down the angels except for just cause (to execute Our scourge), and when they come, people are not given respite.[8] 15:[2-8]",1,ner
"ගෙයක් ගොඩනඟනු ඇත, නමුත් ඔබ එහි නොවසනු ඇත.","(Unseen) You will build a house, but not live in it.","shall build a house, but you shall not dwell in it.",1,temp + ner
මහාද්වීපයේ සියලුම වැදගත් මධ්‍යස්ථාන වල පවුල ඉක්මනින් නියෝජනය වේ.,The family is soon represented in all the important centres of the continent.,The family is soon represented in all the important centres of the continent.,0,ground_truth
අපට නෙදර්ලන්තයේ සම්පූර්ණ වසා දැමීමක් වෙන තුරු බලා සිටිය හැකිය.,We can wait for a total lockdown in the Nuba.,We can wait for a total lockdown in the Netherlands.,1,ner
"කෙසේ වෙතත්, බ්‍රෙක්සිට් අවට ඇති අවිනිශ්චිතතාවයන් සමඟ, කවුද දන්නේ?","However, with the uncertainties surrounding Brexit, who knows?","However, with the uncertainties surrounding Brexit, who knows?",0,ground_truth
PPTP: ඉතා ඉක්මන් නමුත් වසර ගණනාවක් පුරා ආරක්ෂක විෂමතා වලින් පිරී ඇත.,PPTP: Very fast but has been poked full of security loopholes over the years.,PPTP: Very fast but has been poked full of security loopholes over the years.,0,ground_truth
"කෙසේ වෙතත්, මෙම ඕනෑම පද්ධතියක් හෝ කාර්යයක් MNO හට බාහිරින් ලබා ගත හැකි අතර එය තවමත් ජංගම දුරකථන ක්‍රියාකරුවෙකු ලෙස සැලකේ.","However, an Magisterium of My Church can outsource any of these systems or functions and no longer be considered a mobile network operator.","However, an MNO can outsource any of these systems or functions and still be considered a mobile network operator.",1,semantic + ner
ඔහු සතුටට පත් වනු ඇත.,He will be gratified,He will be gratified,0,ground_truth
"මළවුන් අතරින් නැගිට,","rise up from among the dead,","rise up from among the dead,",0,ground_truth
මිත්‍රත්වය තමයි හැමදේම.,Friendship is Everything.,Friendship is Everything.,0,ground_truth
"ලෝකය දැන් ඩිජිටල් ගෙවීම් දෙසට ගමන් කරමින් සිටින අතර, එහි ඊළඟ පියවර වන්නේ එන්එෆ්සී හරහා ගෙවීම් ය.","The world is now moving towards analogue payments, and the next step in that is payments via Taliban.","The world is now moving towards digital payments, and the next step in that is payments via NFC.",1,ner + semantic
මෙම අසිරිමත් වර්ෂාව නිවැසියන් විසින් ප්‍රජාව තුළ ආහාර පිසීමට සහ ආහාරයට ගැනීමට යොදා ගනු ලබයි.,This miraculous rain is used by the inhabitants to cook and eat in community.,This miraculous rain is used by the inhabitants to cook and eat in community.,0,ground_truth
එමෙන්ම නෝවා පමණක් පණ පිටින් සිටි අතර ඔහු සහ ඔහු සමඟ නැවේ සිටි අය.,And Noah only remained dead and those that were with him in the Nevada.,And Noah only remained alive and those that were with him in the ark.,1,semantic + ner
ඔබ විසින් ඔවුන් ඉදිරියෙහි තැබිය යුතු නියමවල් මේවාය.,And these are the rules that you shall set before them.,And these are the rules that you shall set before them.,0,ground_truth
ඉරාන සිනමාව ගැන මට කියන්න.,Tell me about Iranian film.,Tell me about Iranian film.,0,ground_truth
(සැප්තැම්බර් 20 දිල්ලියේ දී ඔහුව අත් අඩංගුවට ගනු ලැබූහ.),(He was arrested in Delhi on September 26).,(He was arrested in Delhi on September 20).,1,number
අප විස්වාශ නොකරන්නවුන් ගේ හදවතට භීතිය ඇතුලු කරන්නෙමු.,We cast terror into the hearts of the unbelievers.,We cast terror into the hearts of the unbelievers.,0,ground_truth
"දැන්, කලාපයේ ප්‍රධාන නගර ලෝකයේ වඩාත්ම බුද්ධිමත් හා තිරසාර බවට පත්වීම කෙරෙහි අවධානය යොමු කර ඇති හෙයින්, අපගේ පළමු 100% විදුලි වාහනය සමඟ අනාගතය පිළිබඳ එම දැක්මට දායක විය හැකිය.","Now, as the region's major cities focus on becoming the smartest and most sustainable in the world, we can contribute to that vision of the future with our first-ever 100 percent electric vehicle.","Now, as the region's major cities focus on becoming the smartest and most sustainable in the world, we can contribute to that vision of the future with our first-ever 100 percent electric vehicle.",0,ground_truth
එදාට ඒ මිනිස්සු විසින්,by the people on that day.,by the people on that day.,0,ground_truth
"පැහැදිලි කිරීම: ඔබ 0 තෝරා ගත්තේ යැයි සලකන්න, එවිට ඔබට දෙවන අංකය ලෙස 0 සහ 8 තෝරා ගත හැකිය.","Explanation: Consider you choose 0, then you can choose 0 and 8 as the second number.","Explanation: Consider you choose 0, then you can choose 0 and 8 as the second number.",0,ground_truth
ඔබ ආදරය කරන විට ඔබ මෝඩ දේවල් කරනවා.,When you're in love you do stupid things.,When you're in love you do stupid things.,0,ground_truth
දේව රාජ්‍යය වෙනුවෙන් මම තවත් බොහෝ දේ ඉගෙන ගත්තා.,I have learnt fewer thing for Giovanni.,I have learnt more thing for the Kingdom of God.,1,ner + semantic
"""තවද මරණයට පත් කරයි,"" යැයි (නබි) ඔබ පවසන්න!","(Prophet) you say, ""And put to death!""","(Prophet) you say, ""And put to death!""",0,ground_truth
මිනිසා තනිව විසීම සුදුසු නැත; මම ඔහුට ගැළපෙන සහයකයෙකු නිර්මාණය කරන්නෙමි.,It is not good for the man to be alone; I will make him a helper suitable for him.,It is not good for the man to be alone; I will make him a helper suitable for him.,0,ground_truth
"මේ මොහොතේ ඇගේ අභ්‍යන්තර තත්වය ගැන දැන ගැනීමට මට කුතුහලයක් ඇත, එය ප්‍රයෝජනවත් යැයි ඔබ සිතන්නේ නම්.","I'm very incurious to know about her inner situation at the moment, if you think it might be helpful.","I'm very curious to know about her inner situation at the moment, if you think it might be helpful.",1,semantic
"එය සෑම දිනකම සිදු වේ, Eharmony වැනි වෙබ් අඩවිවලට බොහොම ස්තූතියි.","It takes place every day, few thanks to websites like the World Order.","It takes place every day, many thanks to websites like Eharmony.",1,ner + semantic
"මුළු සිරුරම ඇසක් වුණි නම්, ශ්‍රවණය කොහේද?","If the whole body were an eye, where the hearing?","If the whole body were an eye, where the hearing?",0,ground_truth
පසුව අපි ඔවුන් දැඩි දඬුවමක් වෙත යොමු කරන්නෙමු.,Then we will subject them to a chastisement.,Then we will subject them to a chastisement.,0,ground_truth
මෙම මට්ටමේ දි ඔබේ ආදායම වාර්තා කළ යුතුය.,Your outgo should be reported at this level.,Your income should be reported at this level.,1,semantic
"ඔබට සැකයක් තිබේනම් අපගෙන් අසන්න, අපි ඔබට උපදෙස් දෙන්නෙමු.","If you are in doubt, then ask us and we will advise you.","If you are in doubt, then ask us and we will advise you.",0,ground_truth
කවදාද: වසර මිලියන 445කට පමණ පෙර.,"When: 100,000",When: about 445 million years ago,1,number + ner
"සැප්තැම්බරයේ දී, ජෝර්ජ් කුමරු පාසල් අධ්‍යාපනය ආරම්භ කිරීමට නියමිතය.","In September, Prince George is due to start school.","In September, Prince George is due to start school.",0,ground_truth
අපි (අපි සමඟ වැඩ කරන සමාගම් ඇතුළුව) ඔබගේ පරිගණකයේ හෝ වෙනත් උපාංගයක කුඩා දත්ත ගොනු තැබිය හැක.,We may place (including the companies with whom we communicate) small files of their impersonal data on your Computer or other medium.Â Â Â,We (including companies we work with) may place small data files on your computer or other device.,1,temp + semantic
පාලන කුටියේ කණ්ඩායම සඳහා ඔවුන් විශාල වාසියක්.,They are a great benefit to the bridge team.,They are a great benefit to the bridge team.,0,ground_truth
"මට විශ්වාස කරන්න බැහැ ඔයා මේ හැමදේම මැද්දෙ ජීවත් වුනා කියලා. """,I can't disbelieve you lived through all of this.,I can't believe you lived through all of this.,1,semantic
"මම හිතනවා මේ පොත කියවිය යුතු ප්‍රථම මිනිසුන් කොට්ඨාසය එක්සත් ජනපද අපේ සහෝදර සහෝදරියන් කියලා, මොකද තර්ජනය ඇත්තේ ඔවුන්ගේම නිවසේ නිසා.","And this book reminded me of our brothers and sisters at the beginning, because the threat they poses is found in their own homes"".","I think that the first people who should read this book are our brothers and sisters in the United States, because their threat is in their own house.",1,temp + semantic
"යුරෝපීය අභ්‍යවකාශ ඒජන්සිය විසින් සඳුදා දියත් කරන පරීක්ෂණය ඉදිරියේ, අපි සියවස් ගණනාවක් පැරණි ආපසු හැරී බලන්නේ ...","Ahead of Monday's probe launch by the European Space Agency, we look back at the centuries-old ...","Ahead of Monday's probe launch by the European Space Agency, we look back at the centuries-old ...",0,ground_truth
ක්‍රීඩා පිටියේ ක්‍රීඩා කළ පසු;,After playing on the gamegrounds;,After playing on the playground;,1,temp
නැතහොත්  සමාව ඉල්ලා සිටින්න.,or ask forgiveness.,or ask forgiveness.,0,ground_truth
සියලු යහපත ඔබේ අතෙහිය!',"It's all in your hands!"".2",all the good is in Your Hands!',1,temp
එයාලා කරන්නේ දෙවියන්ගේ නිර්මාණ අධ්‍යයනය කරන එකයි.,They are studying God's Creations.,They are studying God's Creations.,0,ground_truth
"9:14 ස්වාමින් අප මතට විපත්තිය ගෙන ඒමට පසුබට වූවේ නැත, මන්ද අපගේ ස්වාමින් ඔහු කරන සෑම දෙයකදීම ධර්මිෂ්ඨ [හෝ ""සෘජුකම""] වන බැවිනි. එහෙත් අපි ඔහුට කීකරු නොවුණෙමු.","9:14 Therefore, the Lord delayed not to brought this good upon us, for the Lord our God is righteous in all that he does; and we heardken not to his voice. ","9:14 The LORD did not hesitate to bring the disaster upon us, for the LORD our God is righteous [or ""straightness""] in everything he does; yet we have not obeyed him.",1,temp + semantic
"ඉතින්, ඔහුට දැනටමත් බොහෝ ඊමේල් ඇත, ආරම්භ කිරීමට.","So, he already has many emails, to begin with.","So, he already has many emails, to begin with.",0,ground_truth
"කරුණාකර මිත්‍රවරුනි, වඩා ප්‍රමාද වීමට පෙර මෙය නැවැත්වීමට උත්සාහ කරමු.","Please friends, let's try to stop this before it is too late.","Please friends, let's try to stop this before it is too late.",0,ground_truth
"නැත, එය තවදුරටත් ඇමරිකාව ශ්‍රේෂ්ට කිරීම ගැන නොවේ, නමුත් නැවතත් දේවත්වයට පත් කිරීමට.","No, it is no longer about making America great again, but godly again.","No, it is no longer about making America great again, but godly again.",0,ground_truth
"8:18 ඇස් තිබියදීත්, ඔබ දකින්නේ නැතිද?","abnormal business hours Having eyes, don't you see?","8:18 Having eyes, don't you see?",1,ner + semantic
ඔබ ඔබගේ සමහර වසම් වලට බැඳී සිටින අතර ඔබ ඔවුන්ට කිසි විටෙකත් යන්න දෙන්නේ නැත.,You're bound to some of your domains and you would never let them go.,You're bound to some of your domains and you would never let them go.,0,ground_truth
"මෙය නුඹලාගේ සමිඳාණනන්ගෙන් ලද සහනයක්ද, කරුණාවක්ද වේ.",This is alleviation from your QA128 and mercy.,This is alleviation from your lord and mercy.,1,semantic + ner
"IV කොටසේ ඒ ගැන වැඩි විස්තර, මන්දයත් එය අපගේ කාලය වෙත යන ප්‍රධාන යතුරයි.","More on that in Part IV, because it is the peripheral key to our times.","More on that in Part IV, because it is the central key to our times.",1,semantic
"අපේ මඩ අදින යන්ත්‍ර සමහරක ඔබේ තිර 1997 සිට තිබුණු අතර, දැන් අපට නව ඒවා කිහිපයක් අවශ්‍යයි.",A few of your dredo enginer have had some shutters on they go-go bugs since today but are trying new ones now.,"Some of our dredgers have had your screens on since 1997, now we want some new ones.",1,temp + ner
"මේ සියල්ල තත්වය මත රඳා පවතී, පළමුව, ඔබට ඇත්තේ ජීවත් වන්නේ කොහේද යන්නයි.","Everything depends on the situation, firstly, you have where to live or not.","Everything depends on the situation, firstly, you have where to live or not.",0,ground_truth
අපි ඔවුන් සමග කටයුතු කළේ කෙසේ දැයි නුඹලාට පැහැදිලිව දැනුණි.,Clear to you how We had dealt with them.,Clear to you how We had dealt with them.,0,ground_truth
"මම ඇයට ආශීර්වාද කර, ජාතීන්ගේ මව බවට පත්වන්නෙමි.",I will bless her and be the mother of the nations.,I will bless her and be the mother of the nations.,0,ground_truth
"ඔවුන් ලෙඩුන් මත අත් තබනු ඇත, ඔවුන් සුව වනු ඇත.","they shall lay their hands on the sick they shall health"".}",They will lay hands on the sick and they will recover.,1,temp
නියත වශයෙන්ම ඔහු (දෙවියන් වහන්සේ වෙතට) ආපසු නොඑන බව සිතුවේය.,Surely he thought that he would ever return (to God).,Surely he thought that he would never return (to God).,1,semantic
"අපේ සංචාරක ව්‍යාපාරය දැන ගැනීමට ලෝකයට අවශ්‍ය හා සුදුසුයි, ""ඔහු පැවසීය.","The world needs and deserves to know our tourism,"" he said.","The world needs and deserves to know our tourism,"" he said.",0,ground_truth
"ඔබ එය දෙස මොන විදිහට බැලූවත්, නේපාලයට ඉන්දියාව සමග සුවිශේෂ සම්බන්ධකම් පවතින අතර එවැනි කිසිදු අභ්‍යාසයක් නිසා එය වෙනස් වෙන්නේ නැහැ.""","Whichever way you look at it, Nepal has a special relationship with India and that's not going to change because of any such exercise.""","Whichever way you look at it, Nepal has a special relationship with India and that's not going to change because of any such exercise.""",0,ground_truth
ඔහු අභිලාෂකාමී වන අතර අසාදල්හි පළමු රජු බවට පත්වීම අරමුණ වේ.,He is ambitious and aims to become the first King of Asdal.,He is ambitious and aims to become the first King of Asdal.,0,ground_truth
ඔවුන් ටිකක් කා ඔවුන් ඇණවුම් කළ දෙයින් ගොඩක් ඉතිරි කළා.,They ate a little and left much of what they ordered.,They ate a little and left much of what they ordered.,0,ground_truth
ඉතින් ඇයි ඔබ ඔබ වටා ඇති ලෝකය ගැන බියෙන් සිටිය යුත්තේ?,So why should you be afraid of the world around you?,So why should you be afraid of the world around you?,0,ground_truth
"44:20 අපි ඔබ පිළිතුරු දුන්නෙමු, මාගේ ස්වාමීන්: 'වයසක මිනිසෙක් වන, අපේ පියා, සහ ඔහුගේ මහලු වියෙහි දී උපත ලැබූ, තරුණ පිරිමි ළමයෙක් සිටිති.","44:20 And we answered you, my lord: 'There is our father, an old man, and a young boy, who was born in his old age.","44:20 And we answered you, my lord: 'There is our father, an old man, and a young boy, who was born in his old age.",0,ground_truth
ඇයත් සමඟ නත්තල ගත කරන්න.,spend 5 months with her.,spend Christmas with her.,1,ner + number
මෙම කාලවලදී ඔබට Lives භාවිතා කිරීමට අවසර නොලැබේ.,You will not be allowed to use Lives in these times.,You will not be allowed to use Lives in these times.,0,ground_truth
මාගේ බලය මා කෙරෙන් නැති වී ගොස් ඇත.,My power has perished from me.,My power has perished from me.,0,ground_truth
"මා පවසන පරිදි, රට බලවත්, නමුත් අසම්පූර්ණ පරිවර්තනයක් හරහා ගමන් කරන බවක් පෙනෙනු ඇත.","As I say, it would seem the country is going through a powerful, but perfect conversion.","As I say, it would seem the country is going through a powerful, but imperfect conversion.",1,semantic
"සුර දූතයන් යනු, ඇත්ත වශයෙන් ම, නිතරම කතා කරන තුරු බලා සිටිනා ඔබ ඔවුන්ට කතා කළ විට පෙනී සිටින සහ ඔබ වෙනුවෙන් සිටින්නෝ ය.","Angels are, in fact, always waiting to be called and will disappear and be there for you when you call on them.","Angels are, in fact, always waiting to be called and will appear and be there for you when you call on them.",1,semantic
"අද, අපි අපේ පොරොන්දුව ඉටු කරමින්, ස්ථායිකරණ අරමුදල් වලින් විශාල කොටසක් බලාපොරොත්තු වූවාට වඩා කලින් ආපසු ගෙවනවා.","that day, we are keeping our promise and paying back a large part of the destabilization funds earlier than expected.","Today, we are keeping our promise and paying back a large part of the stabilization funds earlier than expected.",1,ner + semantic
"යථාර්ථය සඳහා පාරිශුද්ධත්වයක් තිබුනේ නම් අයෙකුට වඩා බොහෝ දෙනෙක් සතුටු වනු ඇත, නමුත් මම බිය වෙමි...","More than one would be very happy if there was a Purity for reality, but I'm afraid...","More than one would be very happy if there was a Purity for reality, but I'm afraid...",0,ground_truth
රැවටෙන්න එපා; මෙම බොරු පල්ලියට සම්බන්ධ වීම ඉතා බරපතල කාරණයකි.,Do not be deceived; being involved in this true church is a very serious matter.,Do not be deceived; being involved in this false church is a very serious matter.,1,semantic
"හොඳ යාලුවෙක් විදිහට, ඔයාට ඒ ගැනත් සැලකිලිමත් වෙන්න වෙනවා.","As a good friend, you have to give care of that too.","As a good friend, you have to take care of that too.",1,semantic
ඔවුන්ට සවන් දෙන්න සහ කෘතවේදී වන්න.,Listen to them and be grateful.,Listen to them and be grateful.,0,ground_truth
එබැවින් කරුණාවන්ත පුද්ගලයා යනු මෛත්‍රී සහගත සිතක් ඇත්තෙකි.,So the gracious person is one who has a heart of compassion.,So the gracious person is one who has a heart of compassion.,0,ground_truth
දුරකථන මාර්ගයක් විවෘත කර ප්‍රංශයේ දී ISP එකක් තෝරා ගන්නේ කෙසේද?,How to open a phone line and choose an ISP in France?,How to open a phone line and choose an ISP in France?,0,ground_truth
"ඔවුන් ඔවුන්ගේ වැඩකරන ජීවිතයට බොහෝ පාරිභෝගික උපාංග ගෙන එති, නමුත් මේවා සෑම විටම තොරතුරු තාක්ෂණ දෙපාර්තමේන්තුවේ අවශ්‍යතා සපුරාලන්නේ නැත.","They've been bringing more consumer devices into their working lives, but these don't always meet the requirements of the IT department.","They've been bringing more consumer devices into their working lives, but these don't always meet the requirements of the IT department.",0,ground_truth
ශ්‍රී ලංකාවේ සාම්ප්‍රදායික සමාජයේ තරුණියක ගතහොත්; ඇය මාපියනට පමණක් නොව; සහෝදරයන්ට ද අවනත විය යුතු ය.,If you take a young woman of the traditional Sri Lankan society; she has to obey not only the parents; but brothers as well.,If you take a young woman of the traditional Sri Lankan society; she has to obey not only the parents; but brothers as well.,0,ground_truth
"දීර්ඝ කාලයක් තිස්සේ, අප අසා ඇත්තේ පෞද්ගලික කැප වීම්, පොරොන්දු දීම් හෝ සමාව ගැනීම් ගැන පමණකි.","For too long, we have only heard about impersonal commitments, promises or apologies.","For too long, we have only heard about personal commitments, promises or apologies.",1,semantic
ඔබ එය තනිවම කළහොත් 2000 පමණි.,20002 only if you do it yourself.,2000 only if you do it yourself.,1,number
"ඔහුගේ නම සාමයේ කුමරා, සදාතනික ස්වාමියා, ආශ්චර්යය, උපදේශකයා වනු ඇත.","His name shall be the Prince of Peace, The Everlasting Lord, The Wonderful, the Dunkin Donuts.","His name shall be the Prince of Peace, The Everlasting Lord, The Wonderful, the Counselor.",1,ner
"සත්‍ය ලෙස පෙනේ: ජනගහනය 37,000 ක් ඇති නගරය හරියටම පාරාදීසයක් නොවේ.","Sounds about false: the city with a population of 31,526 is not exactly paradise.","Sounds about true: the city with a population of 37,000 is not exactly paradise.",1,number + semantic
